	11	3126960	1	1.0	48
	11	3187689	0	1.0	50
	11	3187738	1	1.0	50
	11	8245210	1	1.0	50
	11	10564836	1	1.0	50
	11	11443351	1	1.0	27
	11	14785385	0	1.0	36
	11	15586994	1	1.0	47
	11	18427729	1	1.0	50
	11	20476246	0	1.0	39
	11	23523310	1	1.0	41
	11	24564849	0	1.0	50
	11	26897518	1	1.0	41
	11	28073751	0	2.0	33
	11	29656179	1	1.0	48
	11	31260001	0	1.0	41
	11	31569496	1	1.0	50
	11	32608014	1	1.0	44
	11	32679269	0	1.0	50
	11	38609810	1	1.0	50
	11	39022512	1	1.0	40
	11	40187028	0	1.0	50
	11	47115187	1	1.0	41
	11	52185948	1	1.0	42
	11	54140207	0	1.0	42
	11	55385060	0	1.0	50
	11	61094238	0	1.0	50
	11	66433246	1	1.0	50
	11	68939990	0	1.0	43
	11	73767912	1	1.0	50
	11	76111571	1	1.0	46
	11	81448271	0	1.0	39
	11	82880431	1	1.0	50
	11	88337762	1	1.0	46
	11	92676037	0	1.0	30
	11	94852382	0	1.0	50
	11	94906713	0	1.0	50
	11	97595710	1	1.0	50
	11	100508069	0	1.0	50
	11	101774565	0	1.0	30
	11	102139739	1	1.0	50
	11	103631816	1	1.0	45
	11	106473070	1	1.0	46
	11	112514273	1	1.0	50
	11	113633786	0	1.0	50
	11	114809035	1	1.0	43
	11	115553056	1	1.0	50
	11	115595367	0	1.0	50
	11	116422326	1	1.0	50
	11	119018436	0	1.0	47
	11	119596591	0	1.0	47
	11	121903961	0	1.0	50
