	16	3237948	0	1.0	37
	16	3238367	0	1.0	47
	16	4249596	1	1.0	50
	16	8890047	0	1.0	20
	16	14166954	1	1.0	48
	16	15424931	0	1.0	43
	16	18783135	0	1.0	50
	16	18908025	1	1.0	42
	16	23237747	0	1.0	46
	16	23938831	1	1.0	47
	16	29500865	0	1.0	50
	16	35137946	0	1.0	36
	16	37059615	0	1.0	45
	16	38810604	1	1.0	50
	16	42015935	1	1.0	45
	16	42318451	0	1.0	36
	16	42737224	1	1.0	45
	16	47889591	0	1.0	50
	16	47957734	0	1.0	50
	16	48186659	0	1.0	50
	16	48338767	0	1.0	50
	16	48745804	1	1.0	50
	16	53844999	0	1.0	41
	16	55352789	1	1.0	50
	16	56523656	1	1.0	44
	16	62965941	0	1.0	50
	16	63141913	1	1.0	50
	16	64535190	1	1.0	50
	16	65852979	1	1.0	50
	16	72221098	0	1.0	50
	16	75700149	0	1.0	48
	16	79309288	1	1.0	33
	16	79839551	0	1.0	50
	16	80374556	0	1.0	37
	16	84386696	0	1.0	50
	16	88692787	0	1.0	50
	16	91798597	1	1.0	42
	16	94115719	0	1.0	47
	16	98107522	0	1.0	50
	16	98107545	1	1.0	37
	16	98107556	1	1.0	48
	16	98107559	1	2.0	50
	16	98107560	1	1.0	50
	16	98107561	1	1.0	50
	16	98107565	1	2.0	50
	16	98107566	1	1.0	50
	16	98107567	1	5.0	50
	16	98107568	1	1.0	50
	16	98107570	1	2.0	50
	16	98107571	1	2.0	50
	16	98107572	1	1.0	50
	16	98107573	1	2.0	50
	16	98107575	1	1.0	50
	16	98107576	1	1.0	50
	16	98107577	1	2.0	50
	16	98107578	1	2.0	50
	16	98107579	1	2.0	50
