	15	7325148	1	1.0	46
	15	8736120	1	1.0	50
	15	9013030	1	1.0	50
	15	9342100	0	1.0	44
	15	14854519	1	1.0	50
	15	20013460	1	1.0	36
	15	20678477	0	1.0	50
	15	21656490	0	1.0	48
	15	21656491	0	1.0	47
	15	21656492	0	1.0	46
	15	21656501	0	1.0	50
	15	21656537	1	1.0	45
	15	21656537	1	1.0	47
	15	22660091	0	1.0	50
	15	23111655	0	1.0	50
	15	26111849	0	1.0	46
	15	34690332	0	1.0	46
	15	34798187	1	1.0	44
	15	35475466	1	1.0	45
	15	35754641	1	1.0	42
	15	36565161	1	1.0	50
	15	37483452	1	1.0	47
	15	40194051	0	1.0	50
	15	40307702	0	1.0	50
	15	42213880	0	1.0	50
	15	44982249	1	1.0	45
	15	45567548	0	1.0	47
	15	47836122	0	1.0	42
	15	50347534	1	1.0	33
	15	52768295	0	1.0	50
	15	54083267	0	1.0	28
	15	57478702	0	1.0	44
	15	63630492	1	1.0	50
	15	64474397	0	1.0	40
	15	66057460	0	1.0	50
	15	70042249	1	1.0	50
	15	72993018	0	1.0	40
	15	73570178	0	1.0	50
	15	74476048	0	1.0	50
	15	74623884	1	1.0	50
	15	79170204	0	1.0	48
	15	82588320	1	1.0	42
	15	84869657	0	1.0	50
	15	90943294	0	1.0	50
	15	92732099	0	1.0	50
	15	93526001	1	1.0	50
	15	95779957	0	1.0	50
	15	96726381	0	1.0	50
	15	97151256	0	1.0	50
	15	97464627	1	1.0	44
	15	97466491	0	1.0	50
	15	98254635	1	1.0	50
	15	100558717	0	1.0	33
	15	101639475	1	1.0	50
	15	101986178	1	1.0	50
	15	103841681	0	1.0	50
	15	103850636	0	1.0	50
	15	103917306	1	1.0	50
	15	103926373	0	1.0	50
